# ==========================================================================
# MACEDONIA-EXTENTS.csv  ->  Amenti.live/MACEDONIA-EXTENTS.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# 
# The places in this frame that ARE AN AREA. Points are omitted —
# MACEDONIA.csv holds those correctly.
# 
# box=extent  a real bound, full-precision corners
# box=grid    a 0.25-degree fallback CELL, not a shape. A GRID CELL IS
#             NOT AN EXTENT AND MUST NOT DRAW AS ONE.
# shares_box  how many places carry this identical box. More than one
#             on a grid cell is the fallback showing.
# ==========================================================================
key,name,box,precision,lon0,lat0,lon1,lat1,width_km,height_km,repr_lat,repr_lon,shares_box,uri
pl-540634,Anauros (river),grid,rough,22.5,39.0,23.0,39.5,43.2,55.6,39.25,22.75,2,https://pleiades.stoa.org/places/540634
pl-540719,Cynoscephalae,grid,rough,22.5,39.0,23.0,39.5,43.2,55.6,39.25,22.75,2,https://pleiades.stoa.org/places/540719
pl-540757,Elipeus (river),grid,rough,22.0,39.0,22.5,39.5,43.2,55.6,39.25,22.25,3,https://pleiades.stoa.org/places/540757
pl-540872,Ko(u)ralios (river),grid,rough,22.0,39.0,22.5,39.5,43.2,55.6,39.25,22.25,3,https://pleiades.stoa.org/places/540872
pl-541005,Pamisos (river),grid,rough,21.5,39.0,22.0,39.5,43.2,55.6,39.25,21.75,1,https://pleiades.stoa.org/places/541005
pl-543684,Dion/Orchomenos,grid,rough,22.0,39.0,22.5,39.5,43.2,55.6,39.25,22.25,3,https://pleiades.stoa.org/places/543684
pl-550489,Brisa Pr.,grid,rough,26.0,39.0,26.5,39.5,43.2,55.6,39.25,26.25,3,https://pleiades.stoa.org/places/550489
pl-531040,Pandosia (lake),grid,rough,20.5,39.0,21.0,39.5,43.2,55.6,39.25,20.75,2,https://pleiades.stoa.org/places/531040
pl-531523,Untitled,grid,rough,20.5,39.0,21.0,39.5,43.2,55.6,39.25,20.75,2,https://pleiades.stoa.org/places/531523
pl-550897,Stoma Limne,grid,rough,26.0,39.5,26.5,40.0,42.9,55.6,39.75,26.25,7,https://pleiades.stoa.org/places/550897
pl-550951,Xanthos (river),grid,rough,26.0,39.5,26.5,40.0,42.9,55.6,39.75,26.25,7,https://pleiades.stoa.org/places/550951
pl-551907,Untitled,grid,rough,26.0,39.5,26.5,40.0,42.9,55.6,39.75,26.25,7,https://pleiades.stoa.org/places/551907
pl-550634,Kebren? (river),grid,rough,26.5,39.5,27.0,40.0,42.9,55.6,39.75,26.75,2,https://pleiades.stoa.org/places/550634
