# ==========================================================================
# HISPANIA-EXTENTS.csv  ->  Amenti.live/HISPANIA-EXTENTS.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# 
# The places in this frame that ARE AN AREA. Points are omitted —
# HISPANIA.csv holds those correctly.
# 
# box=extent  a real bound, full-precision corners
# box=grid    a 0.25-degree fallback CELL, not a shape. A GRID CELL IS
#             NOT AN EXTENT AND MUST NOT DRAW AS ONE.
# shares_box  how many places carry this identical box. More than one
#             on a grid cell is the fallback showing.
# ==========================================================================
key,name,box,precision,lon0,lat0,lon1,lat1,width_km,height_km,repr_lat,repr_lon,shares_box,uri
pl-257475,Untitled,grid,rough,-7.0,36.0,-6.0,37.0,90.0,111.2,36.5,-6.5,5,https://pleiades.stoa.org/places/257475
pl-257476,Untitled,grid,rough,-7.0,36.0,-6.0,37.0,90.0,111.2,36.5,-6.5,5,https://pleiades.stoa.org/places/257476
pl-265859,Cerro de Conjuro,grid,rough,-4.0,36.0,-3.0,37.0,90.0,111.2,36.5,-3.5,1,https://pleiades.stoa.org/places/265859
pl-256006,Baelo (river),grid,rough,-6.0,36.0,-5.0,37.0,90.0,111.2,36.5,-5.5,2,https://pleiades.stoa.org/places/256006
pl-266519,Untitled,grid,rough,-4.0,37.0,-3.0,38.0,88.8,111.2,37.5,-3.5,2,https://pleiades.stoa.org/places/266519
pl-267274,Untitled,grid,rough,-5.0,37.0,-4.0,38.0,88.8,111.2,37.5,-4.5,6,https://pleiades.stoa.org/places/267274
pl-267275,Untitled,grid,rough,-5.0,37.0,-4.0,38.0,88.8,111.2,37.5,-4.5,6,https://pleiades.stoa.org/places/267275
pl-267280,Untitled,grid,rough,-4.0,37.0,-3.0,38.0,88.8,111.2,37.5,-3.5,2,https://pleiades.stoa.org/places/267280
pl-256489,Turduli,grid,rough,-8.0,37.0,-7.0,38.0,88.8,111.2,37.5,-7.5,1,https://pleiades.stoa.org/places/256489
pl-256710,Untitled,grid,rough,-7.0,37.0,-6.0,38.0,88.8,111.2,37.5,-6.5,2,https://pleiades.stoa.org/places/256710
