# ==========================================================================
# LATIUM.csv  ->  Amenti.live/LATIUM.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# DO NOT HAND-EDIT except the `why` column. Re-run the tool.
# 
# frame  latium · Latium & Campania · 41.85,12.60 · 200 km
# detail reference   NOTHING HAS BEEN AUTHORED ON THIS FRAME.
# 
# tier       pin = a specific position · wash = bounds to seek within
# precision  precise | rough | related — `related` means the bound is
#            assembled from CONNECTED PLACES, not from this one
# unplaced   1 = the coordinate is a 1/8-degree FALLBACK, not a location.
#            Such a row must not draw: a wash would claim bounds it
#            does not have. See GEO.json — unplaced = NO MARK.
# why        the only authored column. Pleiades holds none of it.
# ==========================================================================
key,name,kind,tier,precision,lat,lon,from,until,km,unplaced,uri,why
pl-439414238,So-called Temple of Hercules,archaeological-site,pin,precise,41.8007744953,12.5778025843,-30,2100,5.8,0,https://pleiades.stoa.org/places/439414238,
pl-541774889,Constantinian Columbarium,tomb|archaeological-site,pin,precise,41.8567073524,12.5295026286,-30,2099,5.9,0,https://pleiades.stoa.org/places/541774889,
pl-384365955,Torre Valca,tower-single|fort,pin,precise,41.8581318,12.5292531,640,2099,5.9,0,https://pleiades.stoa.org/places/384365955,
pl-482523500,Ipogeo delle Ghirlande,tomb,pin,precise,41.8034555,12.6378073,-30,2099,6.0,0,https://pleiades.stoa.org/places/482523500,
pl-119213387,Berretta del Prete,tomb,pin,precise,41.7971245939,12.5829293339,-30,2100,6.0,0,https://pleiades.stoa.org/places/119213387,
pl-422807,Ad Decimum,station,pin,precise,41.803045,12.636344,-330,640,6.0,0,https://pleiades.stoa.org/places/422807,
pl-47231722,Roman cistern,cistern,pin,precise,41.8927429377,12.5532526845,-30,640,6.1,0,https://pleiades.stoa.org/places/47231722,
pl-607306666,Roman cistern,cistern,pin,precise,41.8559114838,12.5262457459,-30,300,6.1,0,https://pleiades.stoa.org/places/607306666,
pl-422892,Cessati Spiriti,tomb|monument,pin,precise,41.8653676837,12.528764248,-330,1999,6.1,0,https://pleiades.stoa.org/places/422892,
pl-484666730,Catacombe Ad Decimum,cemetery,pin,precise,41.8029531,12.6388251,100,2099,6.1,0,https://pleiades.stoa.org/places/484666730,
pl-175815320,Via Olevano Romano columbarium,cemetery,pin,precise,41.8940259142,12.5548676336,-30,300,6.2,0,https://pleiades.stoa.org/places/175815320,
pl-472526695,Roman Mausoleum of Villa Gordiani,tomb,pin,precise,41.8951462461,12.5551100029,-30,640,6.2,0,https://pleiades.stoa.org/places/472526695,
pl-218832894,Osteria Cessati Spiriti,findspot,pin,precise,41.8677065757,12.5294054501,,,6.2,0,https://pleiades.stoa.org/places/218832894,
pl-759838643,Paleochristian Basilica,basilica,pin,precise,41.8952136493,12.5557586217,300,640,6.2,0,https://pleiades.stoa.org/places/759838643,
pl-499652703,Via Rovigno d'Istria catacombs,cemetery,pin,precise,41.8954671081,12.5565083366,,,6.2,0,https://pleiades.stoa.org/places/499652703,
pl-426600,Untitled,villa|settlement-modern,pin,precise,41.833797,12.673457,-330,2099,6.3,0,https://pleiades.stoa.org/places/426600,
pl-370886177,"Octagonal hall, Villa dei Gordiani",architecturalcomplex,pin,precise,41.8954051283,12.5536119068,-30,300,6.3,0,https://pleiades.stoa.org/places/370886177,
pl-55607045,Church of Sant'Urbano alla Caffarella,church-2|temple-2,pin,precise,41.85786975,12.52431835,-30,1453,6.3,0,https://pleiades.stoa.org/places/55607045,
pl-69940816,Capo di Bove,villa|bath,pin,precise,41.8485542,12.5242055,-30,300,6.3,0,https://pleiades.stoa.org/places/69940816,
pl-422889,Ceres et Faustina (temple),sanctuary|temple-2|church,pin,precise,41.85780765,12.52437,-30,640,6.3,0,https://pleiades.stoa.org/places/422889,
pl-422936,Villa Gordiani,villa,pin,precise,41.8947200822,12.5536268801,-330,640,6.3,0,https://pleiades.stoa.org/places/422936,
pl-637350139,Colle Oliva,villa,pin,precise,41.7960055501,12.6274873976,-330,300,6.4,0,https://pleiades.stoa.org/places/637350139,
pl-85815300,Tor de' Schiavi,fort,pin,precise,41.8951734,12.5528433,640,1453,6.4,0,https://pleiades.stoa.org/places/85815300,
pl-461581649,Circus of Maxentius,circus,pin,precise,41.8546950213,12.5224276695,300,2099,6.4,0,https://pleiades.stoa.org/places/461581649,
pl-618525986,Nymphaeum of Egeria,shrine|fountain,pin,precise,41.8591614,12.5242822,-30,300,6.4,0,https://pleiades.stoa.org/places/618525986,
pl-422992,Opimiano,villa,pin,precise,41.801655,12.642923,-330,1999,6.4,0,https://pleiades.stoa.org/places/422992,
pl-272213280,Via Collatina,road,wash,related,41.9061208299,12.5769563328,-750,640,6.5,0,https://pleiades.stoa.org/places/272213280,
pl-423129,Villa Maxentii,circus|villa|palace-complex,pin,precise,41.8549277778,12.521486177,-330,2100,6.5,0,https://pleiades.stoa.org/places/423129,
pl-105717312,Piazza Ronchi Roman cistern,cistern,pin,precise,41.8949059,12.549604,-30,2100,6.5,0,https://pleiades.stoa.org/places/105717312,
pl-622606468,Via Praenestina,road,wash,related,41.8857291477,12.6617981534,-750,640,6.5,0,https://pleiades.stoa.org/places/622606468,
pl-156802663,Castrum Caetani,fort-2|church-2|fort,pin,precise,41.8514527471,12.5213999077,640,2099,6.5,0,https://pleiades.stoa.org/places/156802663,
pl-622154841,Torrione di Micara,tomb,pin,precise,41.8085191049,12.655267504,-30,1699,6.5,0,https://pleiades.stoa.org/places/622154841,
pl-349625130,Villa Collatino,villa,pin,precise,41.901787,12.564352,-30,2099,6.5,0,https://pleiades.stoa.org/places/349625130,
pl-390922209,Pago Triopio,unlocated|estate,wash,related,41.8521845743,12.5208737451,,,6.6,0,https://pleiades.stoa.org/places/390922209,
pl-811119037,Tomb Garden of Aur(elius) Inachus,tomb,wash,related,41.8521845743,12.5208737451,,,6.6,0,https://pleiades.stoa.org/places/811119037,
pl-587082458,Mausoleum of Gallienus,tomb,pin,precise,41.7909166924,12.5887613957,-30,2100,6.6,0,https://pleiades.stoa.org/places/587082458,
pl-422812,Ad Nonum,station,pin,precise,41.79083,12.58889,-30,640,6.6,0,https://pleiades.stoa.org/places/422812,
pl-423064,Mausoleum of Caecilia Metella,tomb,pin,precise,41.8521842007,12.5209095378,-330,2100,6.6,0,https://pleiades.stoa.org/places/423064,
pl-122145682,Via Basiliano necropolis,cemetery|archaeological-site,pin,precise,41.900572112,12.5559200427,2000,2099,6.7,0,https://pleiades.stoa.org/places/122145682,
pl-823844102,Ponte di Nona,bridge,pin,precise,41.8914611,12.6588146,-30,300,6.7,0,https://pleiades.stoa.org/places/823844102,
pl-422811,Ad Nonum,station|archaeological-site,pin,precise,41.890469,12.659532,-750,640,6.7,0,https://pleiades.stoa.org/places/422811,
pl-422957,Largo Preneste,tomb|cemetery,pin,precise,41.8921508628,12.5415885156,-30,2099,6.7,0,https://pleiades.stoa.org/places/422957,
pl-916973546,Mausoleum of Romulus,tomb,pin,precise,41.8551129506,12.5184775877,300,2100,6.8,0,https://pleiades.stoa.org/places/916973546,
pl-990721366,Funerary Chamber of Manlia Felicitas,tomb|cemetery,pin,precise,41.853944,12.517797,-30,300,6.8,0,https://pleiades.stoa.org/places/990721366,
pl-422979,Montioni,cemetery,pin,precise,41.801766,12.652901,-330,1999,6.9,0,https://pleiades.stoa.org/places/422979,
pl-743154153,Catacombe di San Sebastiano,cemetery,pin,precise,41.85593,12.5157968,200,399,7.0,0,https://pleiades.stoa.org/places/743154153,
pl-53963660,Castello Savelli Torlonia,castle,pin,precise,41.7984494349,12.648494148,640,1453,7.0,0,https://pleiades.stoa.org/places/53963660,
pl-537932155,Tomb Garden of Claudia Semne,garden-hortus|tomb,wash,related,41.8556144856,12.5155050176,-30,300,7.0,0,https://pleiades.stoa.org/places/537932155,
pl-422924,Forte Tiburtina,villa,pin,precise,41.9038972,12.5554334,-330,1999,7.0,0,https://pleiades.stoa.org/places/422924,
pl-423056,S. Sebastianus,church-2,pin,precise,41.8556058004,12.5155033545,-30,2100,7.0,0,https://pleiades.stoa.org/places/423056,
pl-899108647,Catacombs of Praetextatus,cemetery,pin,precise,41.8587792201,12.5153066966,-30,2100,7.1,0,https://pleiades.stoa.org/places/899108647,
pl-422891,Cervara 2,quarry,pin,precise,41.913138,12.585156,-330,300,7.1,0,https://pleiades.stoa.org/places/422891,
pl-422958,Latium Vetus (region),region,wash,related,41.867341158,12.682319261,-330,1999,7.1,0,https://pleiades.stoa.org/places/422958,
pl-423022,Redicolo,tomb,pin,precise,41.8651523714,12.5164586318,-30,2100,7.1,0,https://pleiades.stoa.org/places/423022,
pl-423040,S. Cesareo,villa,pin,precise,41.820922,12.524097,-30,1999,7.1,0,https://pleiades.stoa.org/places/423040,
pl-916776659,Columbarium in via Luigi Tosti,tomb,pin,precise,41.8728291924,12.5189255899,,,7.2,0,https://pleiades.stoa.org/places/916776659,
pl-319931451,Hypogeum of via Dino Compagni,cemetery,pin,precise,41.8714566,12.5177317,300,2100,7.2,0,https://pleiades.stoa.org/places/319931451,
pl-874652177,Vigna Randanini,cemetery,pin,precise,41.8585402,12.5134707,-30,2099,7.2,0,https://pleiades.stoa.org/places/874652177,
pl-714628626,Vigna Bevilacqua,villa,pin,precise,41.8075402737,12.6678678973,,,7.3,0,https://pleiades.stoa.org/places/714628626,
pl-423566,Aqua Tepula,aqueduct,wash,related,41.802553,12.660112,-330,640,7.3,0,https://pleiades.stoa.org/places/423566,
pl-422965,Lucullo,villa,pin,precise,41.802553,12.660112,-330,1999,7.3,0,https://pleiades.stoa.org/places/422965,
pl-347468514,Tomb of Trebius Iustus,tomb,pin,precise,41.873765,12.5159997,300,2100,7.4,0,https://pleiades.stoa.org/places/347468514,
pl-874332557,Hypogeum of Trebius Giustus,tomb,pin,precise,41.873765,12.5159997,-30,2099,7.4,0,https://pleiades.stoa.org/places/874332557,
pl-116905947,via Taranto columbaria,tomb,pin,precise,41.8825118,12.5225399,-30,300,7.4,0,https://pleiades.stoa.org/places/116905947,
pl-622154842,Montione,villa,pin,precise,41.798895,12.6571179,,,7.4,0,https://pleiades.stoa.org/places/622154842,
pl-423026,La Rustica,settlement,pin,precise,41.915947,12.610526,-750,1999,7.4,0,https://pleiades.stoa.org/places/423026,
pl-499652704,Via Taranto columbaria,cemetery,pin,precise,41.8825118,12.5225399,-30,300,7.4,0,https://pleiades.stoa.org/places/499652704,
