# ==========================================================================
# HISPANIA.csv  ->  Amenti.live/HISPANIA.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# DO NOT HAND-EDIT except the `why` column. Re-run the tool.
# 
# frame  hispania · Hispania · 38.50,-4.00 · 400 km
# detail reference   NOTHING HAS BEEN AUTHORED ON THIS FRAME.
# 
# tier       pin = a specific position · wash = bounds to seek within
# precision  precise | rough | related — `related` means the bound is
#            assembled from CONNECTED PLACES, not from this one
# unplaced   1 = the coordinate is a 1/8-degree FALLBACK, not a location.
#            Such a row must not draw: a wash would claim bounds it
#            does not have. See GEO.json — unplaced = NO MARK.
# why        the only authored column. Pleiades holds none of it.
# ==========================================================================
key,name,kind,tier,precision,lat,lon,from,until,km,unplaced,uri,why
pl-38324771,Baeça,settlement,pin,precise,37.9945171,-3.4708163,640,2100,72.8,0,https://pleiades.stoa.org/places/38324771,
pl-266008,Puente del Obispo,mine-2,pin,precise,37.95069,-3.540398,-330,300,73.1,0,https://pleiades.stoa.org/places/266008,
pl-265984,Olcades?,label|people,pin,precise,38.9942692509,-4.56211269532,-330,-30,73.5,0,https://pleiades.stoa.org/places/265984,
pl-716077481,Villar de don Pardo,settlement|settlement-modern,pin,precise,37.8381084,-4.0017495,640,2100,73.6,0,https://pleiades.stoa.org/places/716077481,
pl-265825,*Batora,settlement,pin,precise,37.830877,-4.050178,-30,300,74.5,0,https://pleiades.stoa.org/places/265825,
pl-982700005,Sant Esteuan,settlement,pin,precise,38.2484355,-3.2061898,640,2100,74.6,0,https://pleiades.stoa.org/places/982700005,
pl-265929,Ilugo,settlement,pin,precise,38.247458,-3.206444,-330,300,74.7,0,https://pleiades.stoa.org/places/265929,
pl-265985,Onuba,settlement,pin,precise,37.953182,-4.496471,-330,300,74.7,0,https://pleiades.stoa.org/places/265985,
pl-256385,Pozoblanco,mine,pin,precise,38.377435,-4.848341,-550,300,75.1,0,https://pleiades.stoa.org/places/256385,
pl-265836,Calpurniana,station,pin,precise,37.867376,-4.318842,-30,640,75.7,0,https://pleiades.stoa.org/places/265836,
pl-266022,Salaria?,settlement,pin,precise,38.008075,-3.368532,-330,2100,77.7,0,https://pleiades.stoa.org/places/266022,
pl-283784632,Almaden,settlement|settlement-modern,pin,precise,38.7742489,-4.832835,640,2100,78.5,0,https://pleiades.stoa.org/places/283784632,
pl-186232400,Santa Eufemia,settlement|fort,pin,precise,38.5966427,-4.9041947,640,2100,79.4,0,https://pleiades.stoa.org/places/186232400,
pl-514979122,Puente Tablas Iberian Oppidum,settlement|archaeological-site,pin,precise,37.8130363838,-3.74859468833,-1200,2099,79.5,0,https://pleiades.stoa.org/places/514979122,
pl-265769,Ad Duo Solaria,station,pin,precise,38.342214,-3.103507,-30,300,80.0,0,https://pleiades.stoa.org/places/265769,
pl-265810,Aurgi/Orongis,settlement,pin,precise,37.791929,-3.808119,-330,640,80.5,0,https://pleiades.stoa.org/places/265810,
pl-265838,Campillo Bajo,settlement,pin,precise,37.981214,-4.647686,-330,640,80.8,0,https://pleiades.stoa.org/places/265838,
pl-256093,Cerro de las Monas,station,pin,precise,38.6966,-4.899029,-550,300,81.1,0,https://pleiades.stoa.org/places/256093,
pl-160600948,Torre del Campo,settlement|settlement-modern,pin,precise,37.7702055,-3.8972315,640,2100,81.6,0,https://pleiades.stoa.org/places/160600948,
pl-265764,Abra,settlement,pin,precise,37.765419,-3.959262,-330,2099,81.8,0,https://pleiades.stoa.org/places/265764,
pl-265994,Ossigi,settlement,pin,precise,37.848915,-3.560303,-30,640,82.0,0,https://pleiades.stoa.org/places/265994,
pl-283784631,Chillon,settlement|settlement-modern,pin,precise,38.7967523,-4.8669119,640,2100,82.2,0,https://pleiades.stoa.org/places/283784631,
pl-38259712,Torres de Auençala,castle|settlement-modern,pin,precise,37.7614218,-3.9509951,640,2100,82.2,0,https://pleiades.stoa.org/places/38259712,
pl-581247660,Guadalimar,river,pin,precise,38.2062721251,-3.13254743974,2000,2099,82.4,0,https://pleiades.stoa.org/places/581247660,
pl-302942693,Jaén,settlement|settlement-modern,pin,precise,37.7728858,-3.7883289,640,2100,82.9,0,https://pleiades.stoa.org/places/302942693,
pl-67953593,Valencihuela,settlement|settlement-modern,pin,precise,37.7751808,-4.220174,640,2100,82.9,0,https://pleiades.stoa.org/places/67953593,
pl-535332999,Gimilena,settlement|settlement-modern,pin,precise,37.7467038,-3.9124504,640,2100,84.1,0,https://pleiades.stoa.org/places/535332999,
pl-256162,Los Escoriales,mine-2,pin,precise,38.225165,-4.89829,-550,300,84.1,0,https://pleiades.stoa.org/places/256162,
