key,name,kind,tier,lat,lon,from,until,locations,km,uri,why
pl-532748466,Tell 'Ali,"settlement, archaeological-site",pin,35.38195,43.68170,-1600,2100,0,414.7,https://pleiades.stoa.org/places/532748466,
pl-894148,Tell Mahuz,"settlement, settlement-modern",pin,35.49234,43.83660,-720,2100,0,415.3,https://pleiades.stoa.org/places/894148,
pl-884172,Kul tepe,settlement,pin,36.10146,47.74433,-30,300,0,416.4,https://pleiades.stoa.org/places/884172,
pl-352540820,Tall al-‘Agāmiyya,findspot,pin,35.22490,43.43040,,,0,417.2,https://pleiades.stoa.org/places/352540820,
pl-894184,Zabas Mikros/Kapros?/Zerbis? (river),river,pin,35.97120,44.78235,-6200,2100,0,417.5,https://pleiades.stoa.org/places/894184,
pl-774922245,Chega Sofla,archaeological-site,pin,30.32489,50.14261,-10000,-3300,0,417.8,https://pleiades.stoa.org/places/774922245,
pl-894088,Shjara/[al-Sinn?],settlement,pin,35.22521,43.41937,300,640,0,417.9,https://pleiades.stoa.org/places/894088,
pl-86964096,Tall al-Farḥa,findspot,pin,35.26520,43.46120,,,0,418.5,https://pleiades.stoa.org/places/86964096,
pl-897699,Achaiachala,"island, settlement-modern, fort",pin,34.13526,42.37784,300,2100,0,426.5,https://pleiades.stoa.org/places/897699,
pl-894067,Qal'a al-Bint,fort,pin,35.27889,43.35044,-30,640,0,426.7,https://pleiades.stoa.org/places/894067,
pl-903087,Navish,temple,pin,34.67304,50.26106,300,640,0,426.8,https://pleiades.stoa.org/places/903087,
pl-894113,Tell Ajri,settlement,pin,35.05554,43.07374,-330,300,0,428.2,https://pleiades.stoa.org/places/894113,
pl-29816,Zagrus (mountain),mountain,wash,36.05928,44.70165,-330,300,0,429.5,https://pleiades.stoa.org/places/29816,
pl-532748467,Tell Bazmusian,"settlement, tell",wash,36.05928,44.70165,-6500,2100,0,429.5,https://pleiades.stoa.org/places/532748467,
pl-884107,Aba,settlement,pin,36.09734,48.25200,-30,300,0,431.7,https://pleiades.stoa.org/places/884107,
pl-912882,Khayrabad Bala,temple,pin,30.49944,50.46535,-30,640,0,432.6,https://pleiades.stoa.org/places/912882,
pl-62672820,Kūy Sīnjāq,findspot,pin,36.08480,44.62769,1700,2100,0,434.8,https://pleiades.stoa.org/places/62672820,
pl-913553,Untitled,bridge,wash,30.50000,50.50000,-30,640,0,435.3,https://pleiades.stoa.org/places/913553,
pl-913554,Untitled,bridge,wash,30.50000,50.50000,-30,640,0,435.3,https://pleiades.stoa.org/places/913554,
pl-896942,Untitled,wall-2,wash,34.50000,42.50000,-330,1999,0,435.3,https://pleiades.stoa.org/places/896942,
pl-645892849,Bash Tapa,"settlement, cemetery",pin,35.88109,44.00714,-3000,2100,0,441.9,https://pleiades.stoa.org/places/645892849,
pl-33470749,Tall Hanas,archaeological-site,pin,35.43680,43.28960,,,0,443.4,https://pleiades.stoa.org/places/33470749,
pl-758846965,Assur Archive 53,archive-repository,pin,35.45041,43.26251,-720,2099,0,446.2,https://pleiades.stoa.org/places/758846965,
