# ==========================================================================
# AEGYPTUS-EXTENTS.csv  ->  Amenti.live/AEGYPTUS-EXTENTS.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# 
# The places in this frame that ARE AN AREA. Points are omitted —
# AEGYPTUS.csv holds those correctly.
# 
# box=extent  a real bound, full-precision corners
# box=grid    a 0.25-degree fallback CELL, not a shape. A GRID CELL IS
#             NOT AN EXTENT AND MUST NOT DRAW AS ONE.
# shares_box  how many places carry this identical box. More than one
#             on a grid cell is the fallback showing.
# ==========================================================================
key,name,box,precision,lon0,lat0,lon1,lat1,width_km,height_km,repr_lat,repr_lon,shares_box,uri
pl-727083,Berenikes Nomos,extent,precise,30.3809994972,31.1321888665,30.5600539379,31.135758058,17.0,0.4,31.134777531,30.4705089324,1,https://pleiades.stoa.org/places/727083
pl-727148,Leontopolites Nomos,extent,precise,31.3316814159,30.7240319886,31.5586819959,30.7264114496,21.7,0.3,30.7253816154,31.445193501,1,https://pleiades.stoa.org/places/727148
pl-727125,Heroopolites Nomos,extent,precise,31.9612233458,30.4859907096,32.1771594321,30.4883701706,20.7,0.3,30.4873563778,32.0692012557,1,https://pleiades.stoa.org/places/727125
pl-727105,Deir Abou Menas,extent,precise,29.6551484,30.8331348,29.6879537,30.8506167,3.1,1.9,30.8416054715,29.6670462965,1,https://pleiades.stoa.org/places/727105
pl-727112,Diospolites Nomos,extent,precise,31.5005359005,31.3600222578,31.6968414334,31.3624017188,18.6,0.3,31.3608956664,31.5986993489,1,https://pleiades.stoa.org/places/727112
pl-746783,Mounychiatis,extent,precise,33.1078439639,29.2024737511,33.3952828534,29.2043773199,27.9,0.2,29.2028111134,33.2515692287,1,https://pleiades.stoa.org/places/746783
pl-727100,Chemmites? Nomos,extent,precise,30.5309055406,31.2713873353,30.7254264778,31.2743616616,18.5,0.3,31.2734383329,30.6281556421,1,https://pleiades.stoa.org/places/727100
pl-727223,Sebennytes Kato Nomos,extent,precise,31.0103669333,31.3618068536,31.2703230481,31.3635914493,24.7,0.2,31.3629175206,31.1403571902,1,https://pleiades.stoa.org/places/727223
pl-727074,Apollonopolites Nomos,extent,precise,32.3169527662,30.8601609528,32.5715550938,30.8619455485,24.3,0.2,30.8609052163,32.4442517288,1,https://pleiades.stoa.org/places/727074
pl-727195,Pharbaithites Nomos,extent,precise,31.6828264081,30.8471928903,31.9074475271,30.8486205669,21.4,0.2,30.8477766743,31.7951372245,1,https://pleiades.stoa.org/places/727195
pl-746810,Sarakene,extent,precise,32.8948762553,30.0445709498,33.1097415841,30.0467124647,20.7,0.2,30.0454627144,33.0022890811,1,https://pleiades.stoa.org/places/746810
pl-727072,Andropolites Nomos,extent,precise,30.4717442084,30.7345016171,30.6877992678,30.7359292937,20.6,0.2,30.7348785356,30.5797634646,1,https://pleiades.stoa.org/places/727072
pl-727211,Ptheneotes Nomos,extent,precise,30.6944934847,31.3362276477,30.9003168617,31.3380122435,19.5,0.2,31.3371646298,30.7974091331,1,https://pleiades.stoa.org/places/727211
pl-727236,Tanis,extent,precise,31.8753606,30.960924,31.8915742,30.9840799,1.5,2.6,30.9754528374,31.8836195624,1,https://pleiades.stoa.org/places/727236
pl-727101,Clysma,extent,precise,32.552557,29.958988,32.567728,29.981293,1.5,2.5,29.9701405,32.5601425,1,https://pleiades.stoa.org/places/727101
pl-727181,Onouphites? Nomos,extent,precise,30.9467163513,31.0138106815,31.1418321538,31.0155952772,18.6,0.2,31.0143812652,31.0442890343,1,https://pleiades.stoa.org/places/727181
pl-727230,Sethroites Nomos,extent,precise,31.9992947219,30.8899042153,32.1807286236,30.8916888111,17.3,0.2,30.8911026795,32.090002042,1,https://pleiades.stoa.org/places/727230
pl-727159,Mendesios Nomos,extent,precise,31.5659710781,31.0328463695,31.738482001,31.0346309653,16.4,0.2,31.033833999,31.6522175177,2,https://pleiades.stoa.org/places/727159
pl-730142,Phernouphites,extent,related,31.5659710781,31.0328463695,31.738482001,31.0346309653,16.4,0.2,31.0337616047,31.646782758,2,https://pleiades.stoa.org/places/730142
pl-727243,Taya,extent,precise,30.999545,30.758824,31.009677,30.783029,1.0,2.7,30.7709265,31.004611,1,https://pleiades.stoa.org/places/727243
pl-727237,Tanites Nomos,extent,precise,31.9183930477,30.9583137193,32.0575915165,30.960098315,13.3,0.2,30.959237827,31.9879935615,1,https://pleiades.stoa.org/places/727237
pl-727075,Arabia Nomos,extent,precise,31.6385684334,30.5868798563,31.7623004057,30.5887834251,11.8,0.2,30.5879779711,31.7004275503,1,https://pleiades.stoa.org/places/727075
pl-727218,Saites Nomos,extent,precise,30.7568036369,30.862040727,30.8781561482,30.8634684036,11.6,0.2,30.8627069598,30.8174859351,1,https://pleiades.stoa.org/places/727218
pl-737089,Tilothis/Neiloupolis,extent,precise,31.109977,29.179814,31.130943,29.18949,2.0,1.1,29.184652,31.12046,1,https://pleiades.stoa.org/places/737089
pl-727097,Canopus,extent,precise,30.052474,31.305912,30.063645,31.320896,1.1,1.7,31.313404,30.0580595,1,https://pleiades.stoa.org/places/727097
pl-727154,Mareotis (lake),extent,precise,29.8903903,31.15048,29.9087151,31.160047,1.7,1.1,31.1543834063,29.9000835961,1,https://pleiades.stoa.org/places/727154
pl-727134,Kabasites Nomos,extent,precise,30.6784321229,31.1518194198,30.8503481806,31.152414285,16.4,0.1,31.1523710491,30.7643871261,1,https://pleiades.stoa.org/places/727134
pl-736919,Herakleidou Meris,extent,precise,30.8588904456,29.3969173559,31.0080826507,29.3976311942,14.5,0.1,29.3975816442,30.9334812503,1,https://pleiades.stoa.org/places/736919
pl-727109,Didymai? (islands),extent,precise,29.7249820979,31.1508378921,29.7988643621,31.152979407,7.0,0.2,31.1518979465,29.7619201208,1,https://pleiades.stoa.org/places/727109
pl-737017,Polemonos Meris,extent,precise,30.6798360049,29.1934734399,30.8208190695,29.1946631704,13.7,0.1,29.1942477506,30.7503271324,1,https://pleiades.stoa.org/places/737017
pl-716524,Antiphrai/Leukaspis,extent,precise,28.9991395,30.8209651,29.0171002,30.8279187,1.7,0.8,30.8237675727,29.008266551,1,https://pleiades.stoa.org/places/716524
pl-727257,Xoites Nomos,extent,precise,30.9758647487,31.1298094055,31.1049505082,31.130999136,12.3,0.1,31.1306139922,31.0404123794,1,https://pleiades.stoa.org/places/727257
pl-727171,Nesyt Nomos,extent,precise,31.8515063988,31.1916753916,31.9758332364,31.1922702569,11.8,0.1,31.1920482283,31.9136711881,1,https://pleiades.stoa.org/places/727171
pl-736948,Krokodilopolis/Ptolemais Euergetis,extent,precise,30.835832,29.309049,30.844081,29.320878,0.8,1.3,29.3149635,30.8399565,1,https://pleiades.stoa.org/places/736948
pl-727144,Kynopolis,extent,precise,31.233109,30.880895,31.235797,30.911193,0.3,3.4,30.896044,31.234453,1,https://pleiades.stoa.org/places/727144
pl-727094,Bouto,extent,precise,30.73793408,31.1908484772,30.7473426099,31.1997282376,0.9,1.0,31.1957444573,30.7431461212,1,https://pleiades.stoa.org/places/727094
pl-727111,Diospolis Kato,extent,precise,31.5677781,31.2560278,31.5784773,31.2637358,1.0,0.9,31.2599480279,31.5726056589,2,https://pleiades.stoa.org/places/727111
pl-730107,Diospolis,extent,precise,31.5677781,31.2560278,31.5784773,31.2637358,1.0,0.9,31.2599480279,31.5726056589,2,https://pleiades.stoa.org/places/730107
pl-797229144,Lisht,extent,related,31.220562,29.5596969,31.2257252,29.5751857,0.5,1.7,29.5675103879,31.2232262448,1,https://pleiades.stoa.org/places/797229144
pl-736896,Bakchias,extent,precise,30.999983,29.532975,31.008336,29.540917,0.8,0.9,29.536946,31.0041595,1,https://pleiades.stoa.org/places/736896
pl-922537087,Pyramid of Djoser,extent,precise,31.2139653,29.8655892,31.2212148,29.8742251,0.7,1.0,29.8707675098,31.2166486516,1,https://pleiades.stoa.org/places/922537087
pl-286397929,Kom Firin,extent,precise,30.4821448385,30.8615021588,30.4939915033,30.8673005007,1.1,0.6,30.8645609515,30.4881893589,1,https://pleiades.stoa.org/places/286397929
pl-727217,Sais,extent,precise,30.768333,30.964722,30.780401,30.969578,1.2,0.5,30.96715,30.774367,1,https://pleiades.stoa.org/places/727217
pl-736932,Karanis,extent,precise,30.8989565,29.5149735,30.9061266,29.5217928,0.7,0.8,29.5182407695,30.9034261769,1,https://pleiades.stoa.org/places/736932
pl-727090,Bousiris,extent,precise,31.233325,30.910895,31.244266,30.915841,1.0,0.5,30.913368,31.2387955,1,https://pleiades.stoa.org/places/727090
